commodity,week_ending,country,net_sales,weekly_exports,accumulated_exports,outstanding_sales,unit
Soybean Meal,2025-10-23,NETHLDS,0.0,160.0,600.0,680.0,Metric Tons
Soybean Meal,2025-10-23,NICARAG,38148.0,0.0,0.0,78946.0,Metric Tons
Soybean Meal,2025-10-23,OMAN,0.0,0.0,0.0,1384.0,Metric Tons
Soybean Meal,2025-10-23,OPAC IS,21.0,21.0,105.0,0.0,Metric Tons
Soybean Meal,2025-10-23,PANAMA,12261.0,2016.0,2016.0,61345.0,Metric Tons
Soybean Meal,2025-10-23,PERU,0.0,0.0,0.0,0.0,Metric Tons
Soybean Meal,2025-10-23,PHIL,52351.0,106044.0,209561.0,706499.0,Metric Tons
Soybean Meal,2025-10-23,QATAR,0.0,0.0,0.0,562.0,Metric Tons
Soybean Meal,2025-10-23,S LANKA,7364.0,5019.0,10041.0,114200.0,Metric Tons
Soybean Meal,2025-10-23,SALVADR,702.0,6175.0,6175.0,72211.0,Metric Tons
Soybean Meal,2025-10-23,TAIWAN,0.0,16.0,49.0,4319.0,Metric Tons
Soybean Meal,2025-10-23,THAILND,0.0,0.0,1490.0,2010.0,Metric Tons
Soybean Meal,2025-10-23,TRINID,0.0,0.0,2178.0,4200.0,Metric Tons
Soybean Meal,2025-10-23,U KING,0.0,0.0,5524.0,0.0,Metric Tons
Soybean Meal,2025-10-23,UNKNOWN,-32000.0,0.0,0.0,1071873.0,Metric Tons
Soybean Meal,2025-10-23,VENEZ,0.0,0.0,11000.0,144700.0,Metric Tons
Soybean Meal,2025-10-23,VIETNAM,170.0,5504.0,17479.0,198801.0,Metric Tons
Soybean Meal,2025-10-30,BARBADO,770.0,770.0,770.0,0.0,Metric Tons
Soybean Meal,2025-10-30,BELGIUM,110.0,0.0,0.0,9420.0,Metric Tons
Soybean Meal,2025-10-30,BOLIVIA,14621.0,0.0,0.0,14621.0,Metric Tons
Soybean Meal,2025-10-30,BURMA,0.0,629.0,629.0,4491.0,Metric Tons
Soybean Meal,2025-10-30,C RICA,-39112.0,0.0,14907.0,59153.0,Metric Tons
Soybean Meal,2025-10-30,CANADA,-4753.0,13620.0,133474.0,399495.0,Metric Tons
Soybean Meal,2025-10-30,COLOMB,-80711.0,43102.0,172370.0,385133.0,Metric Tons
Soybean Meal,2025-10-30,DOM REP,17992.0,57162.0,103412.0,112605.0,Metric Tons
Soybean Meal,2025-10-30,ECUADOR,0.0,0.0,48139.0,24000.0,Metric Tons
Soybean Meal,2025-10-30,EGYPT,0.0,0.0,0.0,1506.0,Metric Tons
Soybean Meal,2025-10-30,GUATMAL,-6000.0,0.0,20322.0,164050.0,Metric Tons
Soybean Meal,2025-10-30,GUYANA,1750.0,1750.0,1750.0,0.0,Metric Tons
Soybean Meal,2025-10-30,HG KONG,0.0,0.0,273.0,208.0,Metric Tons
Soybean Meal,2025-10-30,HONDURA,-108521.0,0.0,38060.0,100860.0,Metric Tons
Soybean Meal,2025-10-30,INDNSIA,4500.0,2245.0,5932.0,58147.0,Metric Tons
Soybean Meal,2025-10-30,ISRAEL,0.0,0.0,12243.0,0.0,Metric Tons
Soybean Meal,2025-10-30,JAMAICA,-8000.0,0.0,0.0,20000.0,Metric Tons
Soybean Meal,2025-10-30,JAPAN,12382.0,353.0,84661.0,142912.0,Metric Tons
Soybean Meal,2025-10-30,JORDAN,0.0,0.0,0.0,130.0,Metric Tons
Soybean Meal,2025-10-30,KOR REP,250.0,40.0,58.0,3342.0,Metric Tons
Soybean Meal,2025-10-30,KUWAIT,0.0,0.0,0.0,2492.0,Metric Tons
Soybean Meal,2025-10-30,LEBANON,0.0,0.0,0.0,104.0,Metric Tons
Soybean Meal,2025-10-30,LW WW I,0.0,0.0,0.0,600.0,Metric Tons
Soybean Meal,2025-10-30,MALAYSA,0.0,0.0,1362.0,15561.0,Metric Tons
Soybean Meal,2025-10-30,MEXICO,82180.0,53708.0,190104.0,1002494.0,Metric Tons
Soybean Meal,2025-10-30,MOROCCO,5000.0,0.0,44603.0,65000.0,Metric Tons
Soybean Meal,2025-10-30,N ZEAL,0.0,0.0,34000.0,0.0,Metric Tons
Soybean Meal,2025-10-30,NEPAL,-38.0,0.0,3221.0,2500.0,Metric Tons
Soybean Meal,2025-10-30,NETHLDS,0.0,0.0,600.0,680.0,Metric Tons
Soybean Meal,2025-10-30,NICARAG,-37798.0,0.0,0.0,41148.0,Metric Tons
Soybean Meal,2025-10-30,OMAN,0.0,0.0,0.0,1384.0,Metric Tons
Soybean Meal,2025-10-30,OPAC IS,0.0,0.0,105.0,0.0,Metric Tons
Soybean Meal,2025-10-30,PANAMA,9033.0,19177.0,21193.0,51201.0,Metric Tons
Soybean Meal,2025-10-30,PERU,0.0,0.0,0.0,0.0,Metric Tons
Soybean Meal,2025-10-30,PHIL,239467.0,4909.0,214470.0,941057.0,Metric Tons
Soybean Meal,2025-10-30,QATAR,0.0,0.0,0.0,562.0,Metric Tons
Soybean Meal,2025-10-30,S LANKA,19911.0,13793.0,23834.0,120318.0,Metric Tons
Soybean Meal,2025-10-30,SALVADR,546.0,0.0,6175.0,72757.0,Metric Tons
Soybean Meal,2025-10-30,TAIWAN,0.0,0.0,49.0,4319.0,Metric Tons
Soybean Meal,2025-10-30,THAILND,0.0,0.0,1490.0,2010.0,Metric Tons
Soybean Meal,2025-10-30,TRINID,2620.0,6820.0,8998.0,0.0,Metric Tons
Soybean Meal,2025-10-30,U KING,18097.0,18097.0,23621.0,0.0,Metric Tons
Soybean Meal,2025-10-30,UNKNOWN,47050.0,0.0,0.0,1118923.0,Metric Tons
Soybean Meal,2025-10-30,VENEZ,28300.0,0.0,11000.0,173000.0,Metric Tons
Soybean Meal,2025-10-30,VIETNAM,184.0,2499.0,19978.0,196486.0,Metric Tons
Soybean Meal,2025-11-06,BARBADO,0.0,0.0,770.0,0.0,Metric Tons
Soybean Meal,2025-11-06,BELGIUM,-2056.0,0.0,0.0,7364.0,Metric Tons
Soybean Meal,2025-11-06,BOLIVIA,0.0,0.0,0.0,14621.0,Metric Tons
Soybean Meal,2025-11-06,BURMA,0.0,0.0,629.0,4491.0,Metric Tons
Soybean Meal,2025-11-06,C RICA,-62.0,5944.0,20851.0,53147.0,Metric Tons
Soybean Meal,2025-11-06,CANADA,10962.0,9067.0,142541.0,401390.0,Metric Tons
Soybean Meal,2025-11-06,COLOMB,69458.0,34550.0,206920.0,420041.0,Metric Tons
Soybean Meal,2025-11-06,DOM REP,0.0,0.0,103412.0,112605.0,Metric Tons
Soybean Meal,2025-11-06,ECUADOR,0.0,0.0,48139.0,24000.0,Metric Tons
Soybean Meal,2025-11-06,EGYPT,0.0,0.0,0.0,1506.0,Metric Tons
Soybean Meal,2025-11-06,GUATMAL,-818.0,31882.0,52204.0,131350.0,Metric Tons
Soybean Meal,2025-11-06,GUYANA,0.0,0.0,1750.0,0.0,Metric Tons
Soybean Meal,2025-11-06,HG KONG,0.0,0.0,273.0,208.0,Metric Tons
Soybean Meal,2025-11-06,HONDURA,0.0,0.0,38060.0,100860.0,Metric Tons
Soybean Meal,2025-11-06,INDNSIA,-84.0,1739.0,7671.0,56324.0,Metric Tons
Soybean Meal,2025-11-06,ISRAEL,0.0,0.0,12243.0,0.0,Metric Tons
Soybean Meal,2025-11-06,JAMAICA,-63.0,3937.0,3937.0,16000.0,Metric Tons
Soybean Meal,2025-11-06,JAPAN,1511.0,542.0,85203.0,143881.0,Metric Tons
Soybean Meal,2025-11-06,JORDAN,0.0,0.0,0.0,130.0,Metric Tons
Soybean Meal,2025-11-06,KOR REP,22.0,240.0,298.0,3124.0,Metric Tons
Soybean Meal,2025-11-06,KUWAIT,0.0,0.0,0.0,2492.0,Metric Tons
Soybean Meal,2025-11-06,LEBANON,0.0,0.0,0.0,104.0,Metric Tons
Soybean Meal,2025-11-06,LW WW I,0.0,0.0,0.0,600.0,Metric Tons
Soybean Meal,2025-11-06,MALAYSA,-65.0,0.0,1362.0,15496.0,Metric Tons
Soybean Meal,2025-11-06,MEXICO,35753.0,35467.0,225571.0,1002780.0,Metric Tons
Soybean Meal,2025-11-06,MOROCCO,0.0,0.0,44603.0,65000.0,Metric Tons
Soybean Meal,2025-11-06,N ZEAL,5598.0,5598.0,39598.0,0.0,Metric Tons
Soybean Meal,2025-11-06,NEPAL,0.0,0.0,3221.0,2500.0,Metric Tons
Soybean Meal,2025-11-06,NETHLDS,0.0,0.0,600.0,680.0,Metric Tons
Soybean Meal,2025-11-06,NICARAG,-340.0,3060.0,3060.0,37748.0,Metric Tons
Soybean Meal,2025-11-06,OMAN,0.0,0.0,0.0,1384.0,Metric Tons
Soybean Meal,2025-11-06,OPAC IS,0.0,0.0,105.0,0.0,Metric Tons
Soybean Meal,2025-11-06,PANAMA,1000.0,0.0,21193.0,52201.0,Metric Tons
Soybean Meal,2025-11-06,PERU,0.0,0.0,0.0,0.0,Metric Tons
Soybean Meal,2025-11-06,PHIL,7151.0,54557.0,269027.0,893651.0,Metric Tons
Soybean Meal,2025-11-06,QATAR,0.0,0.0,0.0,562.0,Metric Tons
Soybean Meal,2025-11-06,S LANKA,1578.0,5533.0,29367.0,116363.0,Metric Tons
Soybean Meal,2025-11-06,SALVADR,0.0,0.0,6175.0,72757.0,Metric Tons
Soybean Meal,2025-11-06,TAIWAN,0.0,0.0,49.0,4319.0,Metric Tons
Soybean Meal,2025-11-06,THAILND,0.0,0.0,1490.0,2010.0,Metric Tons
Soybean Meal,2025-11-06,TRINID,0.0,0.0,8998.0,0.0,Metric Tons
Soybean Meal,2025-11-06,U KING,0.0,0.0,23621.0,0.0,Metric Tons
Soybean Meal,2025-11-06,UNKNOWN,-28000.0,0.0,0.0,1090923.0,Metric Tons
Soybean Meal,2025-11-06,VENEZ,-8203.0,19797.0,30797.0,145000.0,Metric Tons
Soybean Meal,2025-11-06,VIETNAM,141.0,4245.0,24223.0,192382.0,Metric Tons
Soybean Meal,2025-11-13,BANGLADH,47000.0,0.0,0.0,47000.0,Metric Tons
Soybean Meal,2025-11-13,BARBADO,0.0,0.0,770.0,0.0,Metric Tons
Soybean Meal,2025-11-13,BELGIUM,-998.0,0.0,0.0,6366.0,Metric Tons
Soybean Meal,2025-11-13,BOLIVIA,0.0,0.0,0.0,14621.0,Metric Tons
Soybean Meal,2025-11-13,BURMA,2700.0,0.0,629.0,7191.0,Metric Tons
Soybean Meal,2025-11-13,C RICA,0.0,0.0,20851.0,53147.0,Metric Tons
Soybean Meal,2025-11-13,CANADA,8263.0,10878.0,153419.0,398775.0,Metric Tons
Soybean Meal,2025-11-13,COLOMB,29803.0,18150.0,225070.0,431694.0,Metric Tons
Soybean Meal,2025-11-13,DOM REP,7000.0,0.0,103412.0,119605.0,Metric Tons
Soybean Meal,2025-11-13,ECUADOR,49500.0,49500.0,97639.0,24000.0,Metric Tons
Soybean Meal,2025-11-13,EGYPT,0.0,0.0,0.0,1506.0,Metric Tons
Soybean Meal,2025-11-13,GUATMAL,10077.0,11897.0,64101.0,129530.0,Metric Tons
Soybean Meal,2025-11-13,GUYANA,0.0,0.0,1750.0,0.0,Metric Tons
Soybean Meal,2025-11-13,HG KONG,0.0,0.0,273.0,208.0,Metric Tons
Soybean Meal,2025-11-13,HONDURA,8753.0,0.0,38060.0,109613.0,Metric Tons
Soybean Meal,2025-11-13,INDNSIA,430.0,2955.0,10626.0,53799.0,Metric Tons
Soybean Meal,2025-11-13,ISRAEL,0.0,0.0,12243.0,0.0,Metric Tons
Soybean Meal,2025-11-13,JAMAICA,0.0,0.0,3937.0,16000.0,Metric Tons
Soybean Meal,2025-11-13,JAPAN,-352.0,449.0,85652.0,143080.0,Metric Tons
Soybean Meal,2025-11-13,JORDAN,0.0,0.0,0.0,130.0,Metric Tons
Soybean Meal,2025-11-13,KOR REP,500.0,0.0,298.0,3624.0,Metric Tons
Soybean Meal,2025-11-13,KUWAIT,2000.0,0.0,0.0,4492.0,Metric Tons
Soybean Meal,2025-11-13,LEBANON,0.0,0.0,0.0,104.0,Metric Tons
Soybean Meal,2025-11-13,LW WW I,0.0,0.0,0.0,600.0,Metric Tons
Soybean Meal,2025-11-13,MALAYSA,0.0,0.0,1362.0,15496.0,Metric Tons
Soybean Meal,2025-11-13,MEXICO,123370.0,60488.0,286059.0,1065662.0,Metric Tons
Soybean Meal,2025-11-13,MOROCCO,19988.0,10988.0,55591.0,74000.0,Metric Tons
Soybean Meal,2025-11-13,N ZEAL,0.0,0.0,39598.0,0.0,Metric Tons
Soybean Meal,2025-11-13,NEPAL,19.0,519.0,3740.0,2000.0,Metric Tons
Soybean Meal,2025-11-13,NETHLDS,0.0,280.0,880.0,400.0,Metric Tons
Soybean Meal,2025-11-13,NICARAG,-914.0,10246.0,13306.0,26588.0,Metric Tons
Soybean Meal,2025-11-13,OMAN,0.0,0.0,0.0,1384.0,Metric Tons
Soybean Meal,2025-11-13,OPAC IS,126.0,126.0,231.0,0.0,Metric Tons
Soybean Meal,2025-11-13,PANAMA,36500.0,0.0,21193.0,88701.0,Metric Tons
Soybean Meal,2025-11-13,PERU,0.0,0.0,0.0,0.0,Metric Tons
Soybean Meal,2025-11-13,PHIL,3849.0,143649.0,412676.0,753851.0,Metric Tons
Soybean Meal,2025-11-13,QATAR,0.0,0.0,0.0,562.0,Metric Tons
Soybean Meal,2025-11-13,S LANKA,1545.0,9135.0,38502.0,108773.0,Metric Tons
Soybean Meal,2025-11-13,SALVADR,1395.0,6345.0,12520.0,67807.0,Metric Tons
Soybean Meal,2025-11-13,TAIWAN,374.0,2751.0,2800.0,1942.0,Metric Tons
Soybean Meal,2025-11-13,THAILND,0.0,0.0,1490.0,2010.0,Metric Tons
Soybean Meal,2025-11-13,TRINID,0.0,0.0,8998.0,0.0,Metric Tons
Soybean Meal,2025-11-13,U KING,18813.0,18813.0,42434.0,0.0,Metric Tons
Soybean Meal,2025-11-13,UNKNOWN,-46200.0,0.0,0.0,1044723.0,Metric Tons
Soybean Meal,2025-11-13,VENEZ,30000.0,0.0,30797.0,175000.0,Metric Tons
Soybean Meal,2025-11-13,VIETNAM,4320.0,58672.0,82895.0,138030.0,Metric Tons
Soybean Meal,2025-11-20,BANGLADH,4700.0,51700.0,51700.0,0.0,Metric Tons
Soybean Meal,2025-11-20,BARBADO,0.0,0.0,770.0,0.0,Metric Tons
Soybean Meal,2025-11-20,BELGIUM,0.0,0.0,0.0,6366.0,Metric Tons
Soybean Meal,2025-11-20,BOLIVIA,0.0,0.0,0.0,14621.0,Metric Tons
Soybean Meal,2025-11-20,BURMA,2399.0,696.0,1325.0,8894.0,Metric Tons
Soybean Meal,2025-11-20,C RICA,8222.0,3622.0,24473.0,57747.0,Metric Tons
Soybean Meal,2025-11-20,CANADA,9836.0,11739.0,165158.0,396872.0,Metric Tons
Soybean Meal,2025-11-20,COLOMB,42071.0,34691.0,259761.0,439074.0,Metric Tons
Soybean Meal,2025-11-20,DOM REP,18300.0,0.0,103412.0,137905.0,Metric Tons
Soybean Meal,2025-11-20,ECUADOR,0.0,0.0,97639.0,24000.0,Metric Tons
Soybean Meal,2025-11-20,EGYPT,0.0,0.0,0.0,1506.0,Metric Tons
Soybean Meal,2025-11-20,GUATMAL,4033.0,13702.0,77803.0,119861.0,Metric Tons
Soybean Meal,2025-11-20,GUYANA,0.0,0.0,1750.0,0.0,Metric Tons
Soybean Meal,2025-11-20,HG KONG,0.0,0.0,273.0,208.0,Metric Tons
Soybean Meal,2025-11-20,HONDURA,-752.0,27765.0,65825.0,81096.0,Metric Tons
Soybean Meal,2025-11-20,INDNSIA,4008.0,1213.0,11839.0,56594.0,Metric Tons
Soybean Meal,2025-11-20,ISRAEL,0.0,0.0,12243.0,0.0,Metric Tons
Soybean Meal,2025-11-20,JAMAICA,10198.0,10198.0,14135.0,16000.0,Metric Tons
Soybean Meal,2025-11-20,JAPAN,1017.0,589.0,86241.0,143508.0,Metric Tons
Soybean Meal,2025-11-20,JORDAN,0.0,0.0,0.0,130.0,Metric Tons
Soybean Meal,2025-11-20,KOR REP,0.0,218.0,516.0,3406.0,Metric Tons
Soybean Meal,2025-11-20,KUWAIT,0.0,0.0,0.0,4492.0,Metric Tons
Soybean Meal,2025-11-20,LEBANON,0.0,0.0,0.0,104.0,Metric Tons
Soybean Meal,2025-11-20,LW WW I,50.0,650.0,650.0,0.0,Metric Tons
Soybean Meal,2025-11-20,MALAYSA,0.0,0.0,1362.0,15496.0,Metric Tons
Soybean Meal,2025-11-20,MEXICO,11426.0,50945.0,337004.0,1026143.0,Metric Tons
Soybean Meal,2025-11-20,MOROCCO,701.0,19701.0,75292.0,55000.0,Metric Tons
Soybean Meal,2025-11-20,N ZEAL,0.0,0.0,39598.0,0.0,Metric Tons
Soybean Meal,2025-11-20,NEPAL,0.0,259.0,3999.0,1741.0,Metric Tons
Soybean Meal,2025-11-20,NETHLDS,0.0,220.0,1100.0,180.0,Metric Tons
Soybean Meal,2025-11-20,NICARAG,1600.0,0.0,13306.0,28188.0,Metric Tons
Soybean Meal,2025-11-20,OMAN,0.0,0.0,0.0,1384.0,Metric Tons
Soybean Meal,2025-11-20,OPAC IS,126.0,126.0,357.0,0.0,Metric Tons
Soybean Meal,2025-11-20,PANAMA,766.0,9666.0,30859.0,79801.0,Metric Tons
Soybean Meal,2025-11-20,PERU,0.0,0.0,0.0,0.0,Metric Tons
Soybean Meal,2025-11-20,PHIL,3938.0,67614.0,480290.0,690175.0,Metric Tons
Soybean Meal,2025-11-20,QATAR,0.0,0.0,0.0,562.0,Metric Tons
Soybean Meal,2025-11-20,S LANKA,3530.0,10211.0,48713.0,102092.0,Metric Tons
Soybean Meal,2025-11-20,SALVADR,-5727.0,0.0,12520.0,62080.0,Metric Tons
Soybean Meal,2025-11-20,TAIWAN,0.0,50.0,2850.0,1892.0,Metric Tons
Soybean Meal,2025-11-20,THAILND,0.0,0.0,1490.0,2010.0,Metric Tons
Soybean Meal,2025-11-20,TRINID,0.0,0.0,8998.0,0.0,Metric Tons
Soybean Meal,2025-11-20,U KING,18492.0,18492.0,60926.0,0.0,Metric Tons
Soybean Meal,2025-11-20,UNKNOWN,-3000.0,0.0,0.0,1041723.0,Metric Tons
Soybean Meal,2025-11-20,VENEZ,0.0,0.0,30797.0,175000.0,Metric Tons
Soybean Meal,2025-11-20,VIETNAM,15017.0,2645.0,85540.0,150402.0,Metric Tons
Soybean Meal,2025-11-27,BANGLADH,0.0,0.0,51700.0,0.0,Metric Tons
Soybean Meal,2025-11-27,BARBADO,0.0,0.0,770.0,0.0,Metric Tons
Soybean Meal,2025-11-27,BELGIUM,2722.0,0.0,0.0,9088.0,Metric Tons
Soybean Meal,2025-11-27,BOLIVIA,0.0,0.0,0.0,14621.0,Metric Tons
Soybean Meal,2025-11-27,BURMA,471.0,0.0,1325.0,9365.0,Metric Tons
Soybean Meal,2025-11-27,C RICA,2000.0,0.0,24473.0,59747.0,Metric Tons
Soybean Meal,2025-11-27,CANADA,8623.0,8281.0,173439.0,397214.0,Metric Tons
Soybean Meal,2025-11-27,COLOMB,86943.0,65843.0,325604.0,460174.0,Metric Tons
Soybean Meal,2025-11-27,DOM REP,3000.0,33000.0,136412.0,107905.0,Metric Tons
Soybean Meal,2025-11-27,ECUADOR,0.0,0.0,97639.0,24000.0,Metric Tons
Soybean Meal,2025-11-27,EGYPT,0.0,0.0,0.0,1506.0,Metric Tons
Soybean Meal,2025-11-27,GUATMAL,-6000.0,0.0,77803.0,113861.0,Metric Tons
Soybean Meal,2025-11-27,GUYANA,0.0,0.0,1750.0,0.0,Metric Tons
Soybean Meal,2025-11-27,HG KONG,0.0,0.0,273.0,208.0,Metric Tons
Soybean Meal,2025-11-27,HONDURA,7641.0,5041.0,70866.0,83696.0,Metric Tons
Soybean Meal,2025-11-27,INDNSIA,69.0,3369.0,15208.0,53294.0,Metric Tons
Soybean Meal,2025-11-27,ISRAEL,0.0,0.0,12243.0,0.0,Metric Tons
Soybean Meal,2025-11-27,JAMAICA,198.0,2198.0,16333.0,14000.0,Metric Tons
Soybean Meal,2025-11-27,JAPAN,506.0,262.0,86503.0,143752.0,Metric Tons
Soybean Meal,2025-11-27,JORDAN,0.0,0.0,0.0,130.0,Metric Tons
Soybean Meal,2025-11-27,KOR REP,1250.0,290.0,806.0,4366.0,Metric Tons
Soybean Meal,2025-11-27,KUWAIT,0.0,0.0,0.0,4492.0,Metric Tons
Soybean Meal,2025-11-27,LEBANON,0.0,0.0,0.0,104.0,Metric Tons
Soybean Meal,2025-11-27,LW WW I,0.0,0.0,650.0,0.0,Metric Tons
Soybean Meal,2025-11-27,MALAYSA,0.0,0.0,1362.0,15496.0,Metric Tons
Soybean Meal,2025-11-27,MEXICO,28877.0,104831.0,441835.0,950189.0,Metric Tons
Soybean Meal,2025-11-27,MOROCCO,0.0,0.0,75292.0,55000.0,Metric Tons
Soybean Meal,2025-11-27,N ZEAL,0.0,0.0,39598.0,0.0,Metric Tons
Soybean Meal,2025-11-27,NEPAL,17.0,258.0,4257.0,1500.0,Metric Tons
Soybean Meal,2025-11-27,NETHLDS,5040.0,180.0,1280.0,5040.0,Metric Tons
Soybean Meal,2025-11-27,NICARAG,6924.0,4424.0,17730.0,30688.0,Metric Tons
Soybean Meal,2025-11-27,OMAN,0.0,0.0,0.0,1384.0,Metric Tons
Soybean Meal,2025-11-27,OPAC IS,0.0,0.0,357.0,0.0,Metric Tons
Soybean Meal,2025-11-27,PANAMA,3780.0,4950.0,35809.0,78631.0,Metric Tons
Soybean Meal,2025-11-27,PERU,0.0,0.0,0.0,0.0,Metric Tons
Soybean Meal,2025-11-27,PHIL,141775.0,52499.0,532789.0,779451.0,Metric Tons
Soybean Meal,2025-11-27,QATAR,0.0,0.0,0.0,562.0,Metric Tons
Soybean Meal,2025-11-27,S LANKA,8285.0,9890.0,58603.0,100487.0,Metric Tons
Soybean Meal,2025-11-27,SALVADR,-1505.0,24547.0,37067.0,36028.0,Metric Tons
Soybean Meal,2025-11-27,TAIWAN,0.0,0.0,2850.0,1892.0,Metric Tons
Soybean Meal,2025-11-27,THAILND,0.0,0.0,1490.0,2010.0,Metric Tons
Soybean Meal,2025-11-27,TRINID,0.0,0.0,8998.0,0.0,Metric Tons
Soybean Meal,2025-11-27,U KING,0.0,0.0,60926.0,0.0,Metric Tons
Soybean Meal,2025-11-27,UNKNOWN,114500.0,0.0,0.0,1156223.0,Metric Tons
Soybean Meal,2025-11-27,VENEZ,15720.0,15720.0,46517.0,175000.0,Metric Tons
Soybean Meal,2025-11-27,VIETNAM,5210.0,31854.0,117394.0,123758.0,Metric Tons
Soybean Meal,2025-12-04,BANGLADH,0.0,0.0,51700.0,0.0,Metric Tons
Soybean Meal,2025-12-04,BARBADO,630.0,630.0,1400.0,0.0,Metric Tons
Soybean Meal,2025-12-04,BELGIUM,-1447.0,0.0,0.0,7641.0,Metric Tons
Soybean Meal,2025-12-04,BOLIVIA,0.0,0.0,0.0,14621.0,Metric Tons
Soybean Meal,2025-12-04,BURMA,615.0,128.0,1453.0,9852.0,Metric Tons
Soybean Meal,2025-12-04,C RICA,3519.0,13631.0,38104.0,49635.0,Metric Tons
Soybean Meal,2025-12-04,CANADA,6989.0,8958.0,182397.0,395245.0,Metric Tons
Soybean Meal,2025-12-04,COLOMB,67948.0,49062.0,374666.0,479060.0,Metric Tons
Soybean Meal,2025-12-04,DOM REP,0.0,0.0,136412.0,107905.0,Metric Tons
Soybean Meal,2025-12-04,ECUADOR,0.0,0.0,97639.0,24000.0,Metric Tons
Soybean Meal,2025-12-04,EGYPT,0.0,0.0,0.0,1506.0,Metric Tons
Soybean Meal,2025-12-04,GUATMAL,7074.0,7074.0,84877.0,113861.0,Metric Tons
Soybean Meal,2025-12-04,GUYANA,2001.0,2001.0,3751.0,0.0,Metric Tons
Soybean Meal,2025-12-04,HG KONG,0.0,0.0,273.0,208.0,Metric Tons
Soybean Meal,2025-12-04,HONDURA,3900.0,0.0,70866.0,87596.0,Metric Tons
Soybean Meal,2025-12-04,INDNSIA,-238.0,4138.0,19346.0,48918.0,Metric Tons
Soybean Meal,2025-12-04,ISRAEL,0.0,0.0,12243.0,0.0,Metric Tons
Soybean Meal,2025-12-04,JAMAICA,2000.0,0.0,16333.0,16000.0,Metric Tons
Soybean Meal,2025-12-04,JAPAN,-673.0,732.0,87235.0,142347.0,Metric Tons
Soybean Meal,2025-12-04,JORDAN,0.0,0.0,0.0,130.0,Metric Tons
Soybean Meal,2025-12-04,KOR REP,-26.0,90.0,896.0,4250.0,Metric Tons
Soybean Meal,2025-12-04,KUWAIT,0.0,0.0,0.0,4492.0,Metric Tons
Soybean Meal,2025-12-04,LEBANON,0.0,0.0,0.0,104.0,Metric Tons
Soybean Meal,2025-12-04,LW WW I,650.0,0.0,650.0,650.0,Metric Tons
Soybean Meal,2025-12-04,MALAYSA,0.0,0.0,1362.0,15496.0,Metric Tons
Soybean Meal,2025-12-04,MEXICO,10442.0,71690.0,513525.0,888941.0,Metric Tons
Soybean Meal,2025-12-04,MOROCCO,20000.0,0.0,75292.0,75000.0,Metric Tons
Soybean Meal,2025-12-04,N ZEAL,0.0,0.0,39598.0,0.0,Metric Tons
Soybean Meal,2025-12-04,NEPAL,1000.0,0.0,4257.0,2500.0,Metric Tons
Soybean Meal,2025-12-04,NETHLDS,0.0,0.0,1280.0,5040.0,Metric Tons
Soybean Meal,2025-12-04,NICARAG,13465.0,18362.0,36092.0,25791.0,Metric Tons
Soybean Meal,2025-12-04,OMAN,0.0,0.0,0.0,1384.0,Metric Tons
Soybean Meal,2025-12-04,OPAC IS,0.0,0.0,357.0,0.0,Metric Tons
Soybean Meal,2025-12-04,PANAMA,19435.0,9135.0,44944.0,88931.0,Metric Tons
Soybean Meal,2025-12-04,PERU,0.0,0.0,0.0,0.0,Metric Tons
Soybean Meal,2025-12-04,PHIL,5809.0,48134.0,580923.0,737126.0,Metric Tons
Soybean Meal,2025-12-04,QATAR,0.0,0.0,0.0,562.0,Metric Tons
Soybean Meal,2025-12-04,S LANKA,6840.0,8510.0,67113.0,98817.0,Metric Tons
Soybean Meal,2025-12-04,SALVADR,0.0,0.0,37067.0,36028.0,Metric Tons
Soybean Meal,2025-12-04,SURINAM,962.0,962.0,962.0,0.0,Metric Tons
Soybean Meal,2025-12-04,TAIWAN,0.0,877.0,3727.0,1015.0,Metric Tons
Soybean Meal,2025-12-04,THAILND,0.0,0.0,1490.0,2010.0,Metric Tons
Soybean Meal,2025-12-04,TRINID,1923.0,1923.0,10921.0,0.0,Metric Tons
Soybean Meal,2025-12-04,U KING,0.0,0.0,60926.0,0.0,Metric Tons
Soybean Meal,2025-12-04,UNKNOWN,27484.0,0.0,0.0,1183707.0,Metric Tons
Soybean Meal,2025-12-04,VENEZ,29000.0,0.0,46517.0,204000.0,Metric Tons
Soybean Meal,2025-12-04,VIETNAM,46185.0,47384.0,164778.0,122559.0,Metric Tons
Soybean Meal,2025-12-11,BANGLADH,0.0,0.0,51700.0,0.0,Metric Tons
Soybean Meal,2025-12-11,BARBADO,0.0,0.0,1400.0,0.0,Metric Tons
Soybean Meal,2025-12-11,BELGIUM,-850.0,0.0,0.0,6791.0,Metric Tons
Soybean Meal,2025-12-11,BOLIVIA,0.0,0.0,0.0,14621.0,Metric Tons
Soybean Meal,2025-12-11,BURMA,2200.0,0.0,1453.0,12052.0,Metric Tons
Soybean Meal,2025-12-11,C RICA,0.0,0.0,38104.0,49635.0,Metric Tons
Soybean Meal,2025-12-11,CANADA,2035.0,16307.0,198704.0,380973.0,Metric Tons
Soybean Meal,2025-12-11,COLOMB,24082.0,24082.0,398748.0,479060.0,Metric Tons
Soybean Meal,2025-12-11,DOM REP,475.0,28625.0,165037.0,79755.0,Metric Tons
